Punggol Cove Primary School,1.4122254,103.8985828,3
Punggol Green Primary School,1.4018,103.8992,3
Punggol Primary School,1.3782,103.8939,3
Punggol View Primary School,1.406,103.9048,3
Qifa Primary School,1.3119,103.7564,3
Qihua Primary School,1.4426,103.7889,3
Queenstown Primary School,1.2969,103.8081,3
Radin Mas Primary School,1.2745,103.824,3
Raffles Girls' Primary School,1.3295,103.8058,3
Red Swastika School,1.3332,103.934,3
Riverside Primary School,1.4469,103.8023,3
River Valley Primary School,1.293,103.8359,3
Rivervale Primary School,1.3932,103.9041,3
Rosyth School,1.3723,103.8748,3
Rulang Primary School,1.346,103.719,3
Sembawang Primary School,1.4447,103.8203,3
Sengkang Green Primary School,1.3928,103.8757,3
Seng Kang Primary School,1.39,103.8999,3
Shuqun Primary School,1.3477,103.7206,3
Si Ling Primary School,1.4325,103.7863,3
Singapore Chinese Girls' Primary School,1.3207,103.8269,3
South View Primary School,1.3812,103.7466,3
Springdale Primary School,1.3955,103.8895,3
Stamford Primary School,1.3043,103.8574,3
St. Andrew's Junior School,1.3316,103.8658,3
St. Anthony's Canossian Primary School,1.334,103.9412,3
St. Anthony's Primary School,1.3644881,103.7469731,3
St. Gabriel's Primary School,1.3502,103.8614,3
St. Hilda's Primary School,1.3493,103.9356,3
St. Joseph's Institution Junior,1.3173,103.8452,3
St. Margaret's Primary School,1.3044,103.8462,3
St. Stephen's School,1.319,103.9168,3
Tampines North Primary School,1.36,103.9488,3
Tampines Primary School,1.3494,103.9452,3
Tanjong Katong Primary School,1.3056,103.8998,3
Tao Nan School,1.3053,103.9119,3
Teck Ghee Primary School,1.3659,103.8505,3
Teck Whye Primary School,1.3834,103.7546,3
Telok Kurau Primary School,1.3317,103.911,3
Temasek Primary School,1.3176,103.9451,3
Townsville Primary School,1.3612,103.8538,3
Unity Primary School,1.4028,103.7474,3
Waterway Primary School,1.3990541,103.9184708,3
Wellington Primary School,1.4521,103.8219,3
West Grove Primary School,1.3451,103.6996,3
West Spring Primary School,1.3888,103.7666,3
Westwood Primary School,1.3481,103.7006,3
West View Primary School,1.384,103.7606,3
White Sands Primary School,1.3645,103.9615,3
Woodgrove Primary School,1.4325,103.7904,3
Woodlands Primary School,1.4363,103.7916,3
Woodlands Ring Primary School,1.4351,103.798,3
Xinghua Primary School,1.3581,103.8896,3
Xingnan Primary School,1.3422,103.6877,3
Xinmin Primary School,1.3708,103.8828,3
Xishan Primary School,1.4335,103.8367,3
Yangzheng Primary School,1.3493,103.8683,3
Yew Tee Primary School,1.3968,103.7502,3
Yio Chu Kang Primary School,1.3772,103.8856,3
Yishun Primary School,1.4344,103.8338,3
Yu Neng Primary School,1.3337,103.9316,3
Yuhua Primary School,1.3434,103.7409,3
Yumin Primary School,1.3515,103.9515,3
Zhangde Primary School,1.2847,103.8261,3
Zhenghua Primary School,1.3808,103.7689,3
Zhonghua Primary School,1.3589,103.8711,3
