MACPHERSON MRT STATION,1.326345372,103.8902718,98
MACPHERSON MRT STATION,1.326076883,103.8893356,85
MARINA BAY MRT STATION,1.276150637,103.8550886,80
MARINA BAY MRT STATION,1.276427355,103.8545925,58
MARINA SOUTH PIER MRT STATION,1.271336711,103.8628525,85
MARSILING MRT STATION,1.432514421,103.77409,77
MARYMOUNT MRT STATION,1.348707263,103.8394214,79
MATTAR MRT STATION,1.326876715,103.8832341,5
MERIDIAN LRT STATION,1.396912053,103.9089277,76
MOUNTBATTEN MRT STATION,1.306201905,103.8825153,23
NEWTON MRT STATION,1.313607102,103.8378098,39
NEWTON MRT STATION,1.3123201,103.8379841,58
NIBONG LRT STATION,1.411870458,103.9002935,10
NICOLL HIGHWAY MRT STATION,1.299766835,103.8636292,49
NOVENA MRT STATION,1.320440791,103.8438228,86
OASIS LRT STATION,1.402286677,103.9127036,36
ONE-NORTH MRT STATION,1.299759879,103.7874693,35
ORCHARD MRT STATION,1.303981012,103.8322417,32
OUTRAM PARK MRT STATION,1.279764543,103.8395732,49
OUTRAM PARK MRT STATION,1.28140498,103.839125,3
PASIR PANJANG MRT STATION,1.276213523,103.7913607,37
PASIR RIS MRT STATION,1.372983774,103.9492348,43
PAYA LEBAR MRT STATION,1.317430268,103.8921633,52
PAYA LEBAR MRT STATION,1.318112082,103.8930446,64
PENDING LRT STATION,1.376142883,103.7712881,9
PETIR LRT STATION,1.377750334,103.7666882,19
PHOENIX LRT STATION,1.378618844,103.7580559,49
PIONEER MRT STATION,1.337586882,103.6973586,1
POTONG PASIR MRT STATION,1.331379525,103.869046,31
PROMENADE MRT STATION,1.293218051,103.8609921,53
PROMENADE MRT STATION,1.292891552,103.860846,45
PUNGGOL LRT STATION,1.405194701,103.9023911,49
PUNGGOL MRT STATION,1.404546728,103.902052,80
PUNGGOL POINT LRT STATION,1.41684852,103.9066284,84
QUEENSTOWN MRT STATION,1.294860933,103.8058913,34
RAFFLES PLACE MRT STATION,1.284125611,103.8514572,11
RAFFLES PLACE MRT STATION,1.284125611,103.8514572,42
RANGGUNG LRT STATION,1.384233561,103.897176,38
REDHILL MRT STATION,1.289562726,103.8168209,9
RENJONG LRT STATION,1.386723922,103.8905227,2
RIVIERA LRT STATION,1.394524496,103.9161415,15
ROCHOR MRT STATION,1.306800025,103.8496427,51
RUMBIA LRT STATION,1.391468497,103.9059522,75
SAM KEE LRT STATION,1.409612685,103.9048099,66
SAMUDERA LRT STATION,1.415901719,103.9021353,32
SEGAR LRT STATION,1.387772131,103.7696171,21
SEMBAWANG MRT STATION,1.449050821,103.8200504,48
SENGKANG LRT STATION,1.391609364,103.8954243,93
SENGKANG MRT STATION,1.391694626,103.8954664,13
SENJA LRT STATION,1.382692296,103.7623879,30
SERANGOON MRT STATION,1.350595256,103.8723572,52
SERANGOON MRT STATION,1.349707875,103.8735637,77
SIMEI MRT STATION,1.343202895,103.9533387,70
SIXTH AVENUE MRT STATION,1.330786387,103.7972561,67
SOMERSET MRT STATION,1.300260055,103.8390737,9
SOO TECK LRT STATION,1.405088585,103.8971904,29
SOUTH VIEW LRT STATION,1.380298287,103.7453173,36
STADIUM MRT STATION,1.30284063,103.8753395,96
STEVENS MRT STATION,1.320065557,103.8260263,19
SUMANG LRT STATION,1.408452426,103.8985387,99
TAI SENG MRT STATION,1.335433322,103.88818,1
TAMPINES EAST MRT STATION,1.356191483,103.9546005,54
TAMPINES MRT STATION,1.355077429,103.9430298,23
